data_srlnum,rcrd_tm,x_crdnt,y_crdnt,z_crdnt,yaw_rt,roll_rt,pitch_rt
126200,20200909154754.009,-0.656250,0.312500,9.816406,0.089108,0.001864,1.416711
126201,20200909154754.035,-0.710938,0.347656,9.765625,0.089108,0.001864,1.416711
126202,20200909154754.055,-0.648438,0.367188,9.726562,0.089108,0.001864,1.416711
126203,20200909154754.070,-0.675781,0.339844,9.722656,0.089108,0.001864,1.416711
126204,20200909154754.090,-0.664062,0.320312,9.742188,0.089074,0.001812,1.416713
126205,20200909154754.146,-0.644531,0.308594,9.816406,0.089074,0.001812,1.416713
126206,20200909154754.166,-0.640625,0.363281,9.765625,0.089074,0.001812,1.416713
126207,20200909154754.180,-0.652344,0.335938,9.738281,0.089159,0.001831,1.416712
126208,20200909154754.200,-0.664062,0.324219,9.738281,0.089126,0.001779,1.416715
126209,20200909154754.225,-0.667969,0.324219,9.781250,0.089126,0.001779,1.416715
126210,20200909154754.275,-0.625000,0.367188,9.777344,0.089159,0.001831,1.416712
126211,20200909154754.296,-0.683594,0.343750,9.722656,0.089157,0.001828,1.416661
126212,20200909154754.316,-0.625000,0.351562,9.714844,0.089157,0.001828,1.416661
126213,20200909154754.336,-0.664062,0.367188,9.792969,0.089157,0.001828,1.416661
126214,20200909154754.361,-0.718750,0.320312,9.796875,0.089159,0.001831,1.416712
126215,20200909154754.413,-0.679688,0.367188,9.773438,0.089157,0.001828,1.416661
126216,20200909154754.440,-0.703125,0.335938,9.792969,0.089124,0.001777,1.416663
126217,20200909154754.458,-0.628906,0.300781,9.710938,0.089159,0.001831,1.416712
126218,20200909154754.479,-0.625000,0.339844,9.746094,0.089159,0.001831,1.416712
126219,20200909154754.499,-0.667969,0.382812,9.742188,0.089159,0.001831,1.416712
126220,20200909154754.556,-0.609375,0.320312,9.828125,0.089192,0.001882,1.416710
126221,20200909154754.571,-0.656250,0.339844,9.785156,0.089192,0.001882,1.416710
126222,20200909154754.586,-0.617188,0.324219,9.757812,0.089190,0.001879,1.416659
126223,20200909154754.611,-0.648438,0.363281,9.781250,0.089192,0.001882,1.416710
126224,20200909154754.636,-0.636719,0.335938,9.816406,0.089242,0.001846,1.416660
126225,20200909154754.682,-0.671875,0.363281,9.769531,0.089209,0.001795,1.416662
126226,20200909154754.705,-0.679688,0.359375,9.769531,0.089209,0.001795,1.416662
126227,20200909154754.731,-0.621094,0.328125,9.773438,0.089244,0.001845,1.416627
126228,20200909154754.756,-0.636719,0.316406,9.777344,0.089242,0.001846,1.416660
126229,20200909154754.780,-0.636719,0.332031,9.765625,0.089193,0.001878,1.416626
126230,20200909154754.828,-0.667969,0.359375,9.761719,0.089190,0.001879,1.416659
126231,20200909154754.851,-0.664062,0.355469,9.796875,0.089243,0.001849,1.416711
126232,20200909154754.866,-0.679688,0.339844,9.765625,0.089225,0.001933,1.416708
126233,20200909154754.893,-0.691406,0.339844,9.800781,0.089225,0.001933,1.416708
126234,20200909154754.907,-0.652344,0.328125,9.804688,0.089225,0.001933,1.416708
126235,20200909154754.960,-0.695312,0.347656,9.742188,0.089258,0.001984,1.416705
126236,20200909154754.974,-0.640625,0.355469,9.710938,0.089225,0.001933,1.416708
126237,20200909154754.994,-0.613281,0.347656,9.718750,0.089225,0.001933,1.416708
126238,20200909154755.019,-0.652344,0.324219,9.785156,0.089225,0.001933,1.416708
126239,20200909154755.043,-0.632812,0.343750,9.757812,0.089258,0.001984,1.416705
126240,20200909154755.094,-0.644531,0.355469,9.738281,0.089258,0.001984,1.416705
126241,20200909154755.112,-0.644531,0.332031,9.835938,0.089225,0.001933,1.416708
126242,20200909154755.134,-0.671875,0.367188,9.738281,0.089225,0.001933,1.416708
126243,20200909154755.156,-0.628906,0.347656,9.738281,0.089258,0.001984,1.416705
126244,20200909154755.174,-0.667969,0.324219,9.781250,0.089207,0.002017,1.416704
126245,20200909154755.214,-0.691406,0.324219,9.753906,0.089207,0.002017,1.416704
126246,20200909154755.232,-0.691406,0.343750,9.812500,0.089174,0.001966,1.416706
126247,20200909154755.252,-0.632812,0.339844,9.718750,0.089258,0.001984,1.416705
126248,20200909154755.270,-0.671875,0.304688,9.785156,0.089175,0.001968,1.416757
126249,20200909154755.287,-0.664062,0.359375,9.750000,0.089226,0.001935,1.416759
126250,20200909154755.335,-0.664062,0.324219,9.738281,0.089207,0.002017,1.416704
126251,20200909154755.354,-0.652344,0.332031,9.789062,0.089207,0.002017,1.416704
126252,20200909154755.375,-0.683594,0.359375,9.683594,0.089123,0.001999,1.416705
126253,20200909154755.408,-0.621094,0.335938,9.808594,0.089123,0.001999,1.416705
126254,20200909154755.433,-0.671875,0.332031,9.765625,0.089123,0.001999,1.416705
126255,20200909154755.480,-0.664062,0.339844,9.816406,0.089071,0.002032,1.416703
126256,20200909154755.495,-0.625000,0.347656,9.753906,0.089104,0.002083,1.416701
126257,20200909154755.512,-0.675781,0.339844,9.785156,0.089071,0.002032,1.416703
126258,20200909154755.535,-0.675781,0.308594,9.820312,0.089104,0.002083,1.416701
126259,20200909154755.560,-0.671875,0.355469,9.753906,0.089104,0.002083,1.416701
126260,20200909154755.604,-0.621094,0.316406,9.792969,0.089104,0.002083,1.416701
126261,20200909154755.622,-0.718750,0.335938,9.804688,0.089104,0.002083,1.416701
126262,20200909154755.648,-0.656250,0.300781,9.781250,0.089104,0.002083,1.416701
126263,20200909154755.667,-0.632812,0.367188,9.707031,0.089104,0.002083,1.416701
126264,20200909154755.682,-0.636719,0.351562,9.722656,0.089104,0.002083,1.416701
126265,20200909154755.739,-0.703125,0.339844,9.785156,0.089104,0.002083,1.416701
126266,20200909154755.764,-0.664062,0.355469,9.746094,0.089104,0.002083,1.416701
126267,20200909154755.778,-0.605469,0.339844,9.726562,0.088692,0.001333,1.416735
126268,20200909154755.798,-0.652344,0.339844,9.789062,0.088692,0.001333,1.416735
126269,20200909154755.818,-0.675781,0.359375,9.820312,0.088692,0.001333,1.416735
126270,20200909154755.875,-0.679688,0.339844,9.812500,0.088692,0.001333,1.416735
126271,20200909154755.896,-0.660156,0.320312,9.785156,0.088692,0.001333,1.416735
126272,20200909154755.916,-0.640625,0.316406,9.730469,0.088692,0.001333,1.416735
126273,20200909154755.941,-0.628906,0.332031,9.750000,0.088691,0.001331,1.416684
126274,20200909154755.966,-0.679688,0.355469,9.789062,0.088691,0.001331,1.416684
126275,20200909154756.018,-0.652344,0.328125,9.765625,0.088691,0.001331,1.416684
126276,20200909154756.045,-0.656250,0.378906,9.699219,0.088775,0.001349,1.416683
126277,20200909154756.068,-0.656250,0.312500,9.835938,0.088724,0.001382,1.416681
126278,20200909154756.096,-0.652344,0.351562,9.785156,0.088724,0.001382,1.416681
126279,20200909154756.111,-0.628906,0.375000,9.738281,0.088726,0.001381,1.416648
126280,20200909154756.163,-0.632812,0.351562,9.734375,0.088726,0.001381,1.416648
126281,20200909154756.178,-0.660156,0.343750,9.843750,0.088725,0.001379,1.416597
126282,20200909154756.202,-0.679688,0.320312,9.804688,0.088725,0.001379,1.416597
126283,20200909154756.218,-0.671875,0.378906,9.757812,0.088725,0.001379,1.416597
126284,20200909154756.242,-0.660156,0.316406,9.828125,0.088725,0.001379,1.416597
126285,20200909154756.288,-0.660156,0.367188,9.765625,0.088725,0.001379,1.416597
126286,20200909154756.309,-0.660156,0.359375,9.753906,0.088758,0.001430,1.416595
126287,20200909154756.332,-0.636719,0.347656,9.734375,0.088758,0.001430,1.416595
126288,20200909154756.355,-0.675781,0.324219,9.820312,0.088759,0.001432,1.416646
126289,20200909154756.379,-0.660156,0.351562,9.734375,0.088725,0.001379,1.416597
126290,20200909154756.433,-0.695312,0.316406,9.796875,0.088725,0.001379,1.416597
126291,20200909154756.459,-0.648438,0.316406,9.785156,0.088726,0.001381,1.416648
126292,20200909154756.482,-0.656250,0.367188,9.746094,0.088726,0.001381,1.416648
126293,20200909154756.503,-0.656250,0.308594,9.753906,0.088726,0.001381,1.416648
126294,20200909154756.517,-0.652344,0.328125,9.808594,0.088725,0.001379,1.416597
126295,20200909154756.574,-0.699219,0.332031,9.750000,0.088725,0.001379,1.416597
126296,20200909154756.594,-0.660156,0.343750,9.800781,0.088777,0.001348,1.416650
126297,20200909154756.614,-0.640625,0.324219,9.792969,0.088776,0.001346,1.416598
126298,20200909154756.633,-0.632812,0.359375,9.757812,0.088724,0.001382,1.416681
126299,20200909154756.657,-0.664062,0.316406,9.765625,0.088725,0.001379,1.416597
126300,20200909154756.710,-0.636719,0.351562,9.750000,0.088725,0.001379,1.416597
126301,20200909154756.734,-0.656250,0.332031,9.761719,0.088725,0.001379,1.416597
126302,20200909154756.758,-0.644531,0.371094,9.816406,0.088777,0.001348,1.416650
126303,20200909154756.781,-0.691406,0.312500,9.777344,0.088725,0.001379,1.416597
126304,20200909154756.799,-0.656250,0.382812,9.695312,0.088692,0.001327,1.416599
126305,20200909154756.850,-0.691406,0.320312,9.726562,0.088692,0.001327,1.416599
126306,20200909154756.875,-0.613281,0.308594,9.789062,0.088691,0.001331,1.416684
126307,20200909154756.896,-0.667969,0.351562,9.722656,0.088691,0.001331,1.416684
126308,20200909154756.911,-0.664062,0.339844,9.808594,0.088692,0.001327,1.416599
126309,20200909154756.925,-0.675781,0.335938,9.804688,0.088693,0.001330,1.416650
126310,20200909154756.982,-0.656250,0.363281,9.753906,0.088710,0.001243,1.416603
126311,20200909154757.008,-0.656250,0.320312,9.792969,0.088660,0.001279,1.416653
126312,20200909154757.023,-0.664062,0.332031,9.718750,0.088660,0.001279,1.416653
126313,20200909154757.049,-0.640625,0.375000,9.761719,0.088658,0.001276,1.416602
126314,20200909154757.074,-0.640625,0.332031,9.828125,0.088660,0.001279,1.416653
126315,20200909154757.120,-0.628906,0.316406,9.730469,0.088658,0.001280,1.416686
126316,20200909154757.143,-0.632812,0.355469,9.765625,0.088709,0.001247,1.416687
126317,20200909154757.169,-0.691406,0.339844,9.750000,0.088709,0.001247,1.416687
126318,20200909154757.187,-0.664062,0.312500,9.757812,0.088710,0.001243,1.416603
126319,20200909154757.207,-0.699219,0.335938,9.773438,0.088711,0.001245,1.416654
126320,20200909154757.265,-0.656250,0.339844,9.804688,0.088677,0.001192,1.416605
126321,20200909154757.287,-0.613281,0.332031,9.816406,0.088677,0.001192,1.416605
126322,20200909154757.308,-0.710938,0.351562,9.804688,0.088677,0.001192,1.416605
126323,20200909154757.322,-0.640625,0.363281,9.785156,0.088677,0.001192,1.416605
126324,20200909154757.343,-0.679688,0.332031,9.785156,0.088761,0.001210,1.416604
126325,20200909154757.391,-0.652344,0.347656,9.757812,0.088761,0.001210,1.416604
126326,20200909154757.413,-0.628906,0.351562,9.789062,0.088761,0.001210,1.416604
126327,20200909154757.432,-0.640625,0.363281,9.792969,0.088762,0.001212,1.416656
126328,20200909154757.452,-0.628906,0.351562,9.804688,0.088678,0.001194,1.416656
126329,20200909154757.474,-0.671875,0.343750,9.753906,0.088729,0.001161,1.416658
126330,20200909154757.517,-0.656250,0.316406,9.769531,0.088778,0.001129,1.416692
126331,20200909154757.543,-0.597656,0.328125,9.746094,0.088729,0.001161,1.416658
126332,20200909154757.569,-0.656250,0.335938,9.804688,0.088760,0.001214,1.416689
126333,20200909154757.593,-0.679688,0.312500,9.765625,0.088762,0.001212,1.416656
126334,20200909154757.613,-0.644531,0.324219,9.808594,0.088762,0.001212,1.416656
126335,20200909154757.665,-0.660156,0.347656,9.777344,0.088727,0.001163,1.416691
126336,20200909154757.684,-0.683594,0.343750,9.734375,0.088676,0.001196,1.416690
126337,20200909154757.706,-0.644531,0.328125,9.757812,0.088676,0.001196,1.416690
126338,20200909154757.727,-0.710938,0.320312,9.777344,0.088727,0.001163,1.416691
126339,20200909154757.746,-0.582031,0.335938,9.722656,0.088727,0.001163,1.416691
126340,20200909154757.804,-0.699219,0.347656,9.820312,0.088694,0.001111,1.416693
126341,20200909154757.824,-0.664062,0.328125,9.777344,0.088694,0.001111,1.416693
126342,20200909154757.850,-0.640625,0.355469,9.765625,0.087929,0.001179,1.416944
126343,20200909154757.874,-0.660156,0.351562,9.804688,0.087896,0.001128,1.416946
126344,20200909154757.893,-0.613281,0.300781,9.792969,0.087896,0.001128,1.416946
126345,20200909154757.935,-0.636719,0.378906,9.761719,0.087896,0.001128,1.416946
126346,20200909154757.960,-0.640625,0.324219,9.746094,0.087896,0.001128,1.416946
126347,20200909154757.986,-0.640625,0.312500,9.808594,0.087845,0.001161,1.416945
126348,20200909154758.012,-0.605469,0.347656,9.777344,0.087813,0.001112,1.416999
126349,20200909154758.028,-0.671875,0.367188,9.730469,0.087846,0.001164,1.416996
126350,20200909154758.085,-0.660156,0.359375,9.796875,0.087813,0.001112,1.416999
126351,20200909154758.107,-0.679688,0.308594,9.796875,0.087813,0.001112,1.416999
126352,20200909154758.125,-0.660156,0.355469,9.742188,0.087813,0.001112,1.416999
126353,20200909154758.148,-0.656250,0.375000,9.773438,0.087845,0.001161,1.416945
126354,20200909154758.172,-0.644531,0.351562,9.707031,0.087845,0.001161,1.416945
126355,20200909154758.217,-0.601562,0.328125,9.761719,0.087845,0.001161,1.416945
126356,20200909154758.236,-0.656250,0.343750,9.757812,0.087845,0.001161,1.416945
126357,20200909154758.262,-0.671875,0.312500,9.785156,0.087896,0.001128,1.416946
126358,20200909154758.285,-0.652344,0.328125,9.746094,0.087847,0.001160,1.416912
126359,20200909154758.309,-0.828125,0.378906,9.699219,0.087897,0.001125,1.416862
126360,20200909154758.352,0.078125,0.789062,9.992188,0.087916,0.001037,1.416782
126361,20200909154758.376,-0.765625,0.363281,9.886719,0.087879,0.001209,1.416858
126362,20200909154758.400,-0.789062,0.492188,9.746094,0.087880,0.001211,1.416910
126363,20200909154758.419,-0.531250,0.246094,9.730469,0.087829,0.001244,1.416908
126364,20200909154758.434,-0.746094,0.429688,9.789062,0.087878,0.001213,1.416943
126365,20200909154758.482,-0.656250,0.382812,9.738281,0.087827,0.001246,1.416941
126366,20200909154758.500,-0.429688,0.148438,9.859375,0.087829,0.001244,1.416908
126367,20200909154758.517,-0.625000,0.503906,9.613281,0.087829,0.001244,1.416908
126368,20200909154758.536,-0.632812,0.308594,9.812500,0.087745,0.001226,1.416909
126369,20200909154758.560,-0.621094,0.320312,9.773438,0.087778,0.001277,1.416907
126370,20200909154758.607,-0.625000,0.332031,9.726562,0.087745,0.001226,1.416909
126371,20200909154758.622,-0.636719,0.328125,9.796875,0.087796,0.001193,1.416911
126372,20200909154758.641,-0.687500,0.308594,9.804688,0.087796,0.001193,1.416911
126373,20200909154758.667,-0.656250,0.363281,9.804688,0.087796,0.001193,1.416911
126374,20200909154758.688,-0.683594,0.347656,9.761719,0.087796,0.001193,1.416911
126375,20200909154758.731,-0.671875,0.351562,9.773438,0.087794,0.001194,1.416944
126376,20200909154758.757,-0.660156,0.355469,9.710938,0.087763,0.001142,1.416913
126377,20200909154758.781,-0.664062,0.347656,9.789062,0.087763,0.001142,1.416913
126378,20200909154758.803,-0.628906,0.367188,9.761719,0.087845,0.001161,1.416945
126379,20200909154758.822,-0.648438,0.355469,9.769531,0.087847,0.001160,1.416912
126380,20200909154758.868,-0.667969,0.335938,9.773438,0.087847,0.001160,1.416912
126381,20200909154758.892,-0.671875,0.332031,9.820312,0.087847,0.001160,1.416912
126382,20200909154758.912,-0.660156,0.347656,9.765625,0.087879,0.001209,1.416858
126383,20200909154758.936,-0.679688,0.339844,9.750000,0.087879,0.001209,1.416858
126384,20200909154758.956,-0.664062,0.335938,9.765625,0.087879,0.001209,1.416858
126385,20200909154759.010,-0.667969,0.343750,9.765625,0.087880,0.001211,1.416910
126386,20200909154759.025,-0.640625,0.351562,9.761719,0.087880,0.001211,1.416910
126387,20200909154759.048,-0.687500,0.359375,9.761719,0.087880,0.001211,1.416910
126388,20200909154759.069,-0.687500,0.335938,9.792969,0.087899,0.001127,1.416913
126389,20200909154759.090,-0.625000,0.320312,9.769531,0.087896,0.001128,1.416946
126390,20200909154759.129,-0.636719,0.347656,9.742188,0.087899,0.001127,1.416913
126391,20200909154759.154,-0.707031,0.351562,9.789062,0.087899,0.001127,1.416913
126392,20200909154759.178,-0.652344,0.347656,9.726562,0.087899,0.001127,1.416913
126393,20200909154759.197,-0.687500,0.312500,9.792969,0.087899,0.001127,1.416913
126394,20200909154759.216,-0.656250,0.335938,9.718750,0.087899,0.001127,1.416913
126395,20200909154759.266,-0.671875,0.378906,9.761719,0.087847,0.001160,1.416912
126396,20200909154759.285,-0.652344,0.359375,9.750000,0.087847,0.001160,1.416912
126397,20200909154759.310,-0.628906,0.339844,9.718750,0.087796,0.001193,1.416911
126398,20200909154759.334,-0.695312,0.347656,9.781250,0.087880,0.001211,1.416910
126399,20200909154759.350,-0.707031,0.339844,9.750000,0.087880,0.001211,1.416910
126400,20200909154759.410,-0.691406,0.343750,9.781250,0.087880,0.001211,1.416910
126401,20200909154759.428,-0.632812,0.316406,9.808594,0.087794,0.001194,1.416944
126402,20200909154759.449,-0.652344,0.343750,9.785156,0.087794,0.001194,1.416944
126403,20200909154759.476,-0.648438,0.304688,9.804688,0.087794,0.001194,1.416944
126404,20200909154759.495,-0.656250,0.367188,9.734375,0.087761,0.001143,1.416946
126405,20200909154759.535,-0.695312,0.359375,9.796875,0.087761,0.001143,1.416946
126406,20200909154759.557,-0.660156,0.371094,9.757812,0.087761,0.001143,1.416946
126407,20200909154759.583,-0.671875,0.355469,9.730469,0.087762,0.001145,1.416997
126408,20200909154759.608,-0.628906,0.324219,9.746094,0.087729,0.001094,1.416999
126409,20200909154759.626,-0.636719,0.359375,9.769531,0.087729,0.001094,1.416999
126410,20200909154759.676,-0.679688,0.343750,9.781250,0.087729,0.001094,1.416999
126411,20200909154759.699,-0.675781,0.359375,9.792969,0.087729,0.001094,1.416999
126412,20200909154759.723,-0.675781,0.339844,9.742188,0.087678,0.001127,1.416998
126413,20200909154759.744,-0.636719,0.324219,9.761719,0.087678,0.001127,1.416998
126414,20200909154759.764,-0.699219,0.316406,9.777344,0.087711,0.001179,1.416996
126415,20200909154759.817,-0.648438,0.343750,9.777344,0.087711,0.001179,1.416996
126416,20200909154759.835,-0.667969,0.339844,9.730469,0.087711,0.001179,1.416996
126417,20200909154759.849,-0.652344,0.367188,9.781250,0.087711,0.001179,1.416996
126418,20200909154759.874,-0.613281,0.316406,9.757812,0.087274,0.000947,1.416870
126419,20200909154759.899,-0.683594,0.363281,9.734375,0.087274,0.000947,1.416870
126420,20200909154759.946,-0.656250,0.328125,9.781250,0.087238,0.000897,1.416906
126421,20200909154759.966,-0.679688,0.324219,9.796875,0.087240,0.000899,1.416957
126422,20200909154759.988,-0.660156,0.351562,9.746094,0.087238,0.000897,1.416906
126423,20200909154800.012,-0.695312,0.339844,9.769531,0.087241,0.000895,1.416873
